user_id,start_year,start_month,start_day,start_hour,start_minute,end_year,end_month,end_day,end_hour,end_minute
4863,2018,1,31,23,37,2018,2,1,2,37
4864,2019,11,29,0,11,2019,11,29,14,11
4865,2018,10,20,22,6,2018,10,21,3,6
4866,2019,12,3,21,56,2019,12,4,17,56
4867,2018,1,19,4,56,2018,1,19,17,56
4868,2018,8,22,12,28,2018,8,23,0,28
4869,2018,10,14,9,58,2018,10,15,1,58
4870,2019,10,6,0,10,2019,10,6,17,10
4871,2019,12,17,5,32,2019,12,17,18,32
4872,2019,9,17,2,46,2019,9,17,10,46
4873,2019,2,16,1,42,2019,2,16,2,42
4874,2018,3,25,21,44,2018,3,26,3,44
4875,2018,5,15,7,42,2018,5,16,2,42
4876,2018,11,26,19,4,2018,11,27,14,4
4877,2018,11,10,14,35,2018,11,11,8,35
4878,2018,10,27,14,11,2018,10,27,15,11
4879,2018,6,3,19,0,2018,6,4,5,0
4880,2018,9,17,1,21,2018,9,17,20,21
4881,2018,7,3,3,36,2018,7,3,14,36
4882,2018,9,15,20,50,2018,9,16,12,50
4883,2018,3,29,1,16,2018,3,29,22,16
4884,2018,3,30,11,31,2018,3,30,21,31
4885,2019,8,9,22,45,2019,8,10,7,45
4886,2018,5,31,20,10,2018,6,1,14,10
4887,2018,12,5,1,42,2018,12,5,22,42
4888,2019,2,13,20,10,2019,2,13,23,10
4889,2019,11,17,17,55,2019,11,18,10,55
4890,2019,8,27,17,8,2019,8,27,23,8
4891,2019,1,26,11,25,2019,1,26,21,25
4892,2019,4,25,20,6,2019,4,26,0,6
4893,2018,3,21,12,31,2018,3,21,22,31
4894,2018,3,8,12,49,2018,3,9,3,49
4895,2019,5,31,3,22,2019,5,31,22,22
4896,2019,8,13,12,39,2019,8,13,18,39
4897,2019,8,18,15,13,2019,8,18,19,13
4898,2018,6,13,17,53,2018,6,14,15,53
4899,2018,7,13,11,17,2018,7,13,22,17
4900,2018,3,23,23,20,2018,3,24,12,20
4901,2019,5,24,6,53,2019,5,24,22,53
4902,2018,10,23,21,41,2018,10,24,3,41
4903,2018,12,8,9,15,2018,12,9,1,15
4904,2019,2,26,3,49,2019,2,26,17,49
4905,2019,11,16,6,54,2019,11,16,12,54
4906,2018,11,26,12,37,2018,11,26,22,37
4907,2019,1,14,13,11,2019,1,14,20,11
4908,2019,5,18,6,7,2019,5,19,4,7
4909,2019,2,22,8,39,2019,2,23,7,39
4910,2018,1,3,13,36,2018,1,3,21,36
4911,2019,6,27,1,55,2019,6,27,6,55
4912,2018,10,19,5,22,2018,10,19,13,22
4913,2018,10,6,6,14,2018,10,6,7,14
4914,2018,10,31,11,58,2018,11,1,5,58
4915,2018,6,26,6,52,2018,6,26,14,52
4916,2019,9,9,9,19,2019,9,9,16,19
4917,2018,1,31,15,18,2018,1,31,17,18
4918,2019,6,8,19,18,2019,6,8,21,18
4919,2018,12,3,10,28,2018,12,3,23,28
4920,2019,3,12,9,44,2019,3,12,15,44
4921,2018,4,19,8,39,2018,4,19,14,39
4922,2019,12,28,6,24,2019,12,28,21,24
4923,2018,1,14,16,12,2018,1,14,21,12
4924,2019,4,23,20,9,2019,4,24,14,9
4925,2019,8,1,22,28,2019,8,2,12,28
4926,2018,11,13,3,52,2018,11,13,18,52
4927,2019,1,1,23,28,2019,1,2,13,28
4928,2018,1,29,7,29,2018,1,29,20,29
4929,2019,4,28,0,17,2019,4,28,18,17
4930,2019,5,30,21,6,2019,5,31,11,6
4931,2018,11,25,19,32,2018,11,26,3,32
4932,2019,5,23,6,29,2019,5,23,15,29
4933,2019,11,18,2,46,2019,11,18,16,46
4934,2019,10,28,18,38,2019,10,29,8,38
4935,2019,1,18,5,46,2019,1,18,15,46
4936,2019,1,20,1,28,2019,1,20,23,28
4937,2019,9,22,14,18,2019,9,22,20,18
4938,2019,8,24,17,39,2019,8,25,14,39
4939,2018,6,30,8,59,2018,6,30,14,59
4940,2019,2,8,13,56,2019,2,9,11,56
4941,2018,12,29,12,0,2018,12,30,6,0
4942,2018,3,22,7,34,2018,3,22,13,34
4943,2018,10,2,16,45,2018,10,2,17,45
4944,2019,10,19,15,20,2019,10,19,19,20
4945,2018,10,2,20,8,2018,10,3,7,8
4946,2019,10,11,4,39,2019,10,11,10,39
4947,2019,2,27,20,58,2019,2,27,21,58
4948,2018,7,13,3,30,2018,7,13,6,30
4949,2018,5,1,9,23,2018,5,2,6,23
4950,2019,3,31,14,8,2019,4,1,8,8
4951,2019,3,11,23,18,2019,3,12,6,18
4952,2019,5,8,14,26,2019,5,9,8,26
4953,2018,1,23,1,18,2018,1,23,13,18
4954,2018,12,12,11,57,2018,12,12,17,57
4955,2018,5,2,8,15,2018,5,3,4,15
4956,2018,10,1,12,44,2018,10,1,21,44
4957,2018,12,3,9,15,2018,12,3,11,15
4958,2020,1,1,4,19,2020,1,1,20,19
4959,2019,11,7,10,18,2019,11,7,21,18
4960,2018,1,25,12,7,2018,1,26,11,7
4961,2018,10,24,4,51,2018,10,24,19,51
4962,2018,8,21,11,42,2018,8,22,5,42
4963,2018,11,1,11,17,2018,11,2,10,17
4964,2018,6,23,2,4,2018,6,23,14,4
4965,2018,7,19,20,48,2018,7,20,8,48
4966,2019,7,15,12,27,2019,7,16,9,27
4967,2018,1,14,23,3,2018,1,15,18,3
4968,2019,7,11,1,46,2019,7,11,2,46
4969,2018,11,22,21,51,2018,11,23,4,51
4970,2018,1,21,2,18,2018,1,21,6,18
4971,2018,3,15,9,24,2018,3,16,5,24
4972,2019,8,5,21,38,2019,8,6,10,38
4973,2018,10,19,4,46,2018,10,19,8,46
4974,2019,6,29,9,27,2019,6,30,3,27
4975,2018,4,1,20,31,2018,4,2,13,31
4976,2018,11,30,0,39,2018,11,30,3,39
4977,2019,2,10,22,13,2019,2,11,4,13
4978,2018,1,3,23,35,2018,1,4,12,35
4979,2019,5,14,0,14,2019,5,14,23,14
4980,2018,8,6,0,10,2018,8,6,13,10
4981,2018,7,14,15,1,2018,7,14,21,1
4982,2019,1,12,10,36,2019,1,13,8,36
4983,2019,7,24,15,31,2019,7,25,10,31
4984,2018,5,23,19,51,2018,5,23,20,51
4985,2018,7,25,8,46,2018,7,26,3,46
4986,2019,2,26,14,35,2019,2,27,8,35
4987,2019,2,23,18,36,2019,2,24,15,36
4988,2018,10,1,15,50,2018,10,1,22,50
4989,2018,11,3,9,17,2018,11,3,17,17
4990,2018,12,21,14,45,2018,12,22,9,45
4991,2018,6,23,5,33,2018,6,23,17,33
4992,2019,8,24,21,39,2019,8,25,6,39
4993,2018,9,19,2,48,2018,9,19,4,48
4994,2018,3,9,15,14,2018,3,10,4,14
4995,2018,12,6,10,18,2018,12,7,5,18
4996,2019,3,13,23,16,2019,3,14,2,16
4997,2018,10,12,23,6,2018,10,13,13,6
4998,2019,10,14,3,0,2019,10,15,2,0
4999,2018,5,27,15,42,2018,5,28,13,42
5000,2018,10,18,19,45,2018,10,19,7,45
5001,2019,10,11,7,42,2019,10,12,1,42
5002,2018,8,28,14,25,2018,8,28,18,25
5003,2018,1,11,12,5,2018,1,11,16,5
5004,2018,1,2,13,59,2018,1,2,17,59
5005,2019,5,8,4,37,2019,5,8,11,37
5006,2018,5,26,2,32,2018,5,26,12,32
5007,2019,7,2,5,57,2019,7,2,8,57
5008,2018,5,11,7,53,2018,5,11,19,53
5009,2019,10,16,10,9,2019,10,17,2,9
5010,2019,5,16,10,50,2019,5,17,0,50
5011,2019,9,22,4,12,2019,9,22,9,12
5012,2019,3,18,6,24,2019,3,18,23,24
5013,2018,7,30,20,13,2018,7,31,19,13
5014,2018,12,26,5,43,2018,12,26,11,43
5015,2019,5,23,21,48,2019,5,24,4,48
5016,2019,8,13,19,12,2019,8,14,7,12
5017,2019,2,22,19,14,2019,2,23,7,14
5018,2018,5,21,21,24,2018,5,22,6,24
5019,2018,4,12,2,12,2018,4,12,14,12
5020,2019,1,11,14,35,2019,1,12,0,35
5021,2018,1,23,7,9,2018,1,23,10,9
5022,2018,5,13,7,40,2018,5,13,13,40
5023,2019,6,30,3,53,2019,7,1,0,53
5024,2019,6,15,22,2,2019,6,16,16,2
5025,2019,1,2,14,32,2019,1,3,2,32
5026,2018,7,17,22,15,2018,7,18,20,15
5027,2018,1,26,12,19,2018,1,27,7,19
5028,2019,10,8,20,32,2019,10,9,14,32
5029,2018,10,18,13,44,2018,10,18,17,44
5030,2018,11,25,16,18,2018,11,26,0,18
5031,2018,9,25,8,29,2018,9,26,0,29
5032,2018,9,6,7,42,2018,9,6,9,42
5033,2018,8,4,6,7,2018,8,4,21,7
5034,2019,10,27,4,13,2019,10,27,13,13
5035,2019,2,11,8,10,2019,2,11,14,10
5036,2019,10,15,2,6,2019,10,15,3,6
5037,2018,9,27,19,9,2018,9,28,0,9
5038,2018,6,1,3,13,2018,6,1,15,13
5039,2018,5,19,18,28,2018,5,20,10,28
5040,2019,1,22,4,19,2019,1,22,9,19
5041,2018,7,29,19,58,2018,7,30,8,58
5042,2018,6,10,4,48,2018,6,11,3,48
5043,2019,5,31,5,29,2019,5,31,12,29
5044,2018,11,14,19,10,2018,11,15,17,10
5045,2018,4,29,20,26,2018,4,30,0,26
5046,2019,7,30,12,8,2019,7,31,4,8
5047,2019,11,4,19,7,2019,11,5,13,7
5048,2019,3,20,1,45,2019,3,20,23,45
5049,2018,11,15,14,30,2018,11,16,12,30
5050,2018,6,15,11,40,2018,6,16,1,40
5051,2019,12,18,1,6,2019,12,18,3,6
5052,2019,9,9,4,30,2019,9,9,12,30
5053,2019,4,26,20,50,2019,4,27,1,50
5054,2019,11,24,16,28,2019,11,25,15,28
5055,2018,11,14,2,45,2018,11,14,21,45
5056,2019,1,11,14,11,2019,1,12,13,11
5057,2019,8,24,23,50,2019,8,25,10,50
5058,2018,4,23,18,10,2018,4,24,7,10
5059,2019,9,12,7,52,2019,9,13,0,52
5060,2019,7,30,22,16,2019,7,31,9,16
5061,2019,7,26,12,1,2019,7,26,23,1
5062,2019,2,21,8,7,2019,2,21,16,7
5063,2018,1,23,15,39,2018,1,24,3,39
5064,2018,11,2,5,44,2018,11,3,4,44
5065,2018,6,24,7,2,2018,6,24,16,2
5066,2019,3,28,6,57,2019,3,28,16,57
5067,2019,10,5,11,7,2019,10,5,21,7
5068,2018,8,6,10,0,2018,8,7,9,0
5069,2019,9,23,12,2,2019,9,24,5,2
5070,2019,2,17,17,4,2019,2,18,0,4
5071,2018,12,26,4,17,2018,12,27,3,17
5072,2018,1,25,3,33,2018,1,25,8,33
5073,2019,12,24,8,33,2019,12,24,16,33
5074,2019,6,24,11,27,2019,6,24,20,27
5075,2019,5,21,10,57,2019,5,21,11,57
5076,2019,7,3,8,10,2019,7,3,14,10
5077,2018,5,24,19,5,2018,5,25,17,5
5078,2018,8,4,7,38,2018,8,4,18,38
5079,2019,4,27,16,16,2019,4,28,4,16
5080,2018,7,3,5,46,2018,7,3,17,46
5081,2018,1,2,22,52,2018,1,3,3,52
5082,2019,7,25,1,33,2019,7,25,2,33
5083,2018,7,10,3,18,2018,7,10,15,18
5084,2019,5,13,8,33,2019,5,13,21,33
5085,2018,3,3,18,53,2018,3,4,7,53
5086,2019,1,10,17,24,2019,1,11,5,24
5087,2018,11,23,10,35,2018,11,23,20,35
5088,2018,9,21,16,36,2018,9,21,17,36
5089,2018,5,24,4,26,2018,5,24,12,26
5090,2019,4,10,0,53,2019,4,10,16,53
5091,2018,10,1,7,41,2018,10,1,17,41
5092,2019,6,19,14,44,2019,6,19,22,44
5093,2018,11,4,2,38,2018,11,5,1,38
5094,2018,2,23,3,16,2018,2,23,8,16
5095,2018,4,30,20,27,2018,5,1,1,27
5096,2018,7,7,15,9,2018,7,8,3,9
5097,2018,7,25,5,33,2018,7,25,18,33
5098,2019,6,26,8,27,2019,6,27,6,27
5099,2019,2,21,10,14,2019,2,21,20,14
5100,2018,9,30,17,6,2018,9,30,18,6
5101,2019,4,2,1,14,2019,4,2,3,14
5102,2018,12,1,16,36,2018,12,1,23,36
5103,2018,5,3,20,8,2018,5,4,6,8
5104,2019,2,24,23,39,2019,2,25,5,39
5105,2018,9,1,23,58,2018,9,2,12,58
5106,2019,6,23,1,4,2019,6,23,3,4
5107,2019,4,23,10,12,2019,4,24,5,12
5108,2019,6,1,12,20,2019,6,2,2,20
5109,2018,3,23,6,57,2018,3,23,7,57
5110,2019,4,24,14,3,2019,4,25,8,3
5111,2019,7,27,7,21,2019,7,28,6,21
5112,2018,6,5,10,54,2018,6,5,13,54
5113,2018,3,25,3,39,2018,3,25,23,39
5114,2019,5,1,11,48,2019,5,2,6,48
5115,2019,5,31,19,0,2019,6,1,8,0
5116,2019,1,31,6,55,2019,1,31,19,55
5117,2019,5,30,15,46,2019,5,31,3,46
5118,2018,12,29,9,12,2018,12,29,16,12
5119,2018,2,12,17,39,2018,2,13,1,39
5120,2019,4,5,20,10,2019,4,5,21,10
5121,2018,4,18,15,40,2018,4,19,11,40
5122,2018,3,1,13,50,2018,3,2,12,50
5123,2018,10,30,13,31,2018,10,30,19,31
5124,2018,7,14,17,4,2018,7,15,4,4
5125,2018,1,11,15,25,2018,1,12,0,25
5126,2018,7,31,20,29,2018,8,1,2,29
5127,2018,6,22,9,35,2018,6,22,18,35
5128,2019,2,3,17,54,2019,2,3,21,54
5129,2019,5,15,7,36,2019,5,15,17,36
5130,2018,8,28,11,40,2018,8,29,7,40
5131,2019,6,15,18,47,2019,6,16,5,47
5132,2018,10,13,9,2,2018,10,13,18,2
5133,2019,1,28,7,23,2019,1,28,8,23
5134,2019,4,29,6,16,2019,4,29,8,16
5135,2019,3,7,5,27,2019,3,7,17,27
5136,2019,7,26,21,25,2019,7,27,6,25
5137,2019,9,15,10,16,2019,9,16,2,16
5138,2019,2,22,9,0,2019,2,23,0,0
5139,2019,10,21,9,1,2019,10,21,10,1
5140,2019,8,14,0,44,2019,8,14,2,44
5141,2019,9,29,5,53,2019,9,29,13,53
5142,2019,2,9,11,15,2019,2,9,16,15
5143,2018,11,5,14,31,2018,11,6,4,31
5144,2018,2,7,10,38,2018,2,7,17,38
5145,2018,6,24,9,22,2018,6,24,19,22
5146,2019,4,28,14,17,2019,4,28,20,17
5147,2018,6,11,14,12,2018,6,11,18,12
5148,2018,10,14,4,23,2018,10,14,21,23
5149,2018,8,14,17,58,2018,8,15,13,58
5150,2018,3,7,7,39,2018,3,7,11,39
5151,2018,2,15,2,11,2018,2,15,4,11
5152,2019,2,15,7,54,2019,2,16,0,54
5153,2018,8,11,3,17,2018,8,11,23,17
5154,2018,5,13,3,11,2018,5,13,8,11
5155,2018,1,15,9,15,2018,1,16,8,15
5156,2018,2,11,4,41,2018,2,11,22,41
5157,2018,11,15,20,45,2018,11,16,9,45
5158,2019,11,2,22,35,2019,11,3,15,35
5159,2018,9,28,2,32,2018,9,28,12,32
5160,2019,11,16,20,5,2019,11,17,11,5
5161,2018,11,27,8,15,2018,11,27,14,15
5162,2019,6,30,15,6,2019,6,30,17,6
5163,2019,4,18,23,2,2019,4,19,4,2
5164,2019,11,30,22,33,2019,12,1,11,33
5165,2019,9,21,18,44,2019,9,22,17,44
5166,2019,9,2,5,3,2019,9,3,2,3
5167,2019,6,29,15,11,2019,6,30,9,11
5168,2019,10,17,4,46,2019,10,17,22,46
5169,2018,8,5,1,35,2018,8,5,3,35
5170,2018,3,11,5,42,2018,3,11,12,42
5171,2018,1,30,17,10,2018,1,31,15,10
5172,2019,8,27,8,35,2019,8,27,21,35
5173,2019,2,18,9,49,2019,2,19,5,49
5174,2019,4,27,15,14,2019,4,27,19,14
5175,2018,10,20,3,11,2018,10,20,12,11
5176,2019,12,7,13,3,2019,12,7,17,3
5177,2019,2,20,6,38,2019,2,21,3,38
5178,2019,5,26,4,2,2019,5,26,12,2
5179,2018,7,2,3,37,2018,7,2,17,37
5180,2018,7,25,11,38,2018,7,25,22,38
5181,2018,3,29,21,37,2018,3,29,23,37
5182,2018,4,10,9,58,2018,4,11,5,58
5183,2018,12,24,18,31,2018,12,25,15,31
5184,2018,11,14,11,41,2018,11,14,22,41
5185,2018,7,13,17,3,2018,7,14,3,3
5186,2018,5,28,9,1,2018,5,29,0,1
5187,2019,3,5,14,7,2019,3,5,20,7
5188,2019,11,14,22,37,2019,11,15,8,37
5189,2018,5,24,23,21,2018,5,25,6,21
5190,2018,4,25,6,25,2018,4,26,3,25
5191,2018,7,7,23,4,2018,7,8,0,4
5192,2018,6,18,17,48,2018,6,19,12,48
5193,2018,3,12,20,32,2018,3,13,9,32
5194,2018,10,16,19,43,2018,10,17,2,43
5195,2019,10,21,14,12,2019,10,22,0,12
5196,2019,10,6,11,57,2019,10,6,17,57
5197,2019,3,12,3,54,2019,3,12,16,54
5198,2018,3,6,7,38,2018,3,7,4,38
5199,2019,12,8,4,9,2019,12,8,11,9
5200,2018,12,20,22,3,2018,12,21,21,3
5201,2019,4,21,3,56,2019,4,21,22,56
5202,2019,12,24,9,13,2019,12,24,14,13
5203,2019,5,4,1,47,2019,5,4,2,47
5204,2019,5,29,7,38,2019,5,29,10,38
5205,2018,6,2,18,40,2018,6,2,19,40
5206,2019,8,29,21,22,2019,8,30,9,22
5207,2019,8,16,0,32,2019,8,16,8,32
5208,2018,8,26,2,56,2018,8,26,11,56
5209,2018,8,19,21,2,2018,8,20,16,2
5210,2019,1,3,17,7,2019,1,4,4,7
5211,2019,1,27,6,31,2019,1,27,20,31
5212,2019,7,31,12,48,2019,8,1,3,48
5213,2018,5,17,22,35,2018,5,18,5,35
5214,2019,8,15,17,55,2019,8,16,5,55
5215,2018,5,21,13,39,2018,5,22,10,39
5216,2018,7,11,11,9,2018,7,11,17,9
5217,2018,7,26,23,40,2018,7,27,2,40
5218,2018,8,14,10,5,2018,8,14,18,5
5219,2019,11,30,7,45,2019,11,30,11,45
5220,2019,10,18,21,12,2019,10,19,13,12
5221,2019,8,12,11,6,2019,8,12,17,6
5222,2019,2,28,5,2,2019,2,28,6,2
5223,2018,6,29,4,13,2018,6,29,21,13
5224,2019,11,29,15,26,2019,11,30,10,26
5225,2019,3,9,11,15,2019,3,10,10,15
5226,2018,5,8,19,28,2018,5,9,5,28
5227,2018,6,28,20,4,2018,6,29,19,4
5228,2019,10,10,0,11,2019,10,10,6,11
5229,2018,10,7,20,51,2018,10,8,19,51
5230,2018,12,10,11,19,2018,12,10,12,19
5231,2019,6,7,7,33,2019,6,7,9,33
5232,2018,6,9,23,13,2018,6,10,4,13
5233,2019,9,4,5,27,2019,9,4,23,27
5234,2019,12,18,11,15,2019,12,19,10,15
5235,2019,12,12,17,21,2019,12,13,14,21
5236,2019,10,11,20,3,2019,10,12,0,3
5237,2018,4,20,16,49,2018,4,21,13,49
5238,2019,7,18,5,33,2019,7,19,1,33
5239,2018,12,25,20,27,2018,12,26,7,27
5240,2018,10,9,3,34,2018,10,9,11,34
5241,2019,11,13,17,40,2019,11,14,7,40
5242,2019,6,28,1,12,2019,6,28,3,12
5243,2019,3,13,15,23,2019,3,13,22,23
5244,2018,6,8,15,26,2018,6,9,0,26
5245,2018,3,21,12,15,2018,3,22,10,15
5246,2019,7,6,8,48,2019,7,6,23,48
5247,2019,12,31,19,30,2020,1,1,15,30
5248,2019,6,1,21,54,2019,6,2,11,54
5249,2019,12,16,1,11,2019,12,16,21,11
5250,2019,7,5,10,10,2019,7,6,2,10
5251,2018,8,27,2,20,2018,8,27,21,20
5252,2019,8,8,21,16,2019,8,9,1,16
5253,2019,9,20,8,41,2019,9,20,13,41
5254,2018,12,25,5,37,2018,12,25,17,37
5255,2019,7,24,10,14,2019,7,24,11,14
5256,2018,3,10,3,15,2018,3,10,12,15
5257,2018,6,3,15,31,2018,6,4,3,31
5258,2019,1,10,1,57,2019,1,10,2,57
5259,2018,8,10,11,31,2018,8,10,22,31
5260,2018,10,15,3,55,2018,10,15,18,55
5261,2018,5,9,10,47,2018,5,9,14,47
5262,2018,5,25,1,45,2018,5,25,5,45
5263,2019,6,17,7,1,2019,6,17,23,1
5264,2019,11,2,3,3,2019,11,2,15,3
5265,2018,12,2,12,2,2018,12,3,7,2
5266,2019,3,14,6,45,2019,3,14,8,45
5267,2019,4,16,14,46,2019,4,17,7,46
5268,2018,3,28,13,52,2018,3,29,0,52
5269,2019,3,19,12,38,2019,3,20,3,38
5270,2019,8,15,8,45,2019,8,16,0,45
5271,2018,10,29,2,11,2018,10,29,14,11
5272,2018,4,14,1,3,2018,4,14,15,3
5273,2018,4,26,16,30,2018,4,27,12,30
5274,2019,4,27,9,11,2019,4,28,8,11
5275,2019,8,19,8,11,2019,8,20,4,11
5276,2019,3,14,22,5,2019,3,15,21,5
5277,2019,1,7,10,47,2019,1,8,9,47
5278,2018,2,28,4,30,2018,2,28,11,30
5279,2018,4,8,15,56,2018,4,9,1,56
5280,2019,9,2,2,13,2019,9,2,12,13
5281,2018,1,30,4,23,2018,1,30,5,23
5282,2018,6,18,3,6,2018,6,19,1,6
5283,2018,8,27,13,11,2018,8,28,9,11
5284,2018,2,2,9,4,2018,2,2,13,4
5285,2019,6,21,10,34,2019,6,22,6,34
5286,2019,12,8,9,44,2019,12,8,21,44
5287,2018,12,2,19,4,2018,12,2,23,4
5288,2018,7,10,5,36,2018,7,11,1,36
5289,2018,10,17,4,27,2018,10,17,10,27
5290,2019,7,9,2,47,2019,7,9,11,47
5291,2018,11,12,20,0,2018,11,13,9,0
5292,2018,12,2,0,32,2018,12,2,18,32
5293,2019,10,17,13,41,2019,10,18,10,41
5294,2018,3,28,5,20,2018,3,28,14,20
5295,2018,10,17,9,52,2018,10,17,12,52
5296,2019,1,2,13,52,2019,1,3,0,52
5297,2019,10,22,2,45,2019,10,23,0,45
5298,2018,3,7,8,20,2018,3,7,11,20
5299,2018,9,6,1,16,2018,9,6,20,16
5300,2018,12,17,14,24,2018,12,18,11,24
5301,2018,6,19,15,45,2018,6,19,17,45
5302,2018,12,21,18,28,2018,12,22,5,28
5303,2019,1,17,2,23,2019,1,18,0,23
5304,2019,10,20,1,16,2019,10,20,9,16
5305,2019,11,8,6,40,2019,11,9,4,40
5306,2019,2,17,21,59,2019,2,18,19,59
5307,2019,2,12,6,45,2019,2,12,17,45
5308,2019,2,13,2,52,2019,2,13,5,52
5309,2018,1,30,0,34,2018,1,30,1,34
5310,2018,1,4,18,29,2018,1,5,10,29
5311,2018,5,5,3,48,2018,5,5,12,48
5312,2018,2,15,20,58,2018,2,16,5,58
5313,2019,12,8,8,18,2019,12,9,3,18
5314,2018,7,17,18,42,2018,7,18,17,42
5315,2018,8,22,16,8,2018,8,23,13,8
5316,2019,9,19,18,25,2019,9,20,9,25
5317,2018,1,15,5,40,2018,1,16,0,40
5318,2019,12,3,4,42,2019,12,3,13,42
5319,2018,5,16,5,19,2018,5,16,23,19
5320,2018,9,17,20,2,2018,9,18,9,2
5321,2018,6,30,3,59,2018,6,30,6,59
5322,2018,10,20,1,40,2018,10,20,22,40
5323,2018,11,27,15,19,2018,11,28,14,19
5324,2019,6,28,22,55,2019,6,29,20,55
5325,2018,5,7,0,18,2018,5,7,12,18
5326,2019,12,20,16,46,2019,12,21,5,46
5327,2018,7,31,8,5,2018,7,31,23,5
5328,2019,11,25,16,35,2019,11,26,4,35
5329,2018,12,18,8,29,2018,12,18,23,29
5330,2019,1,23,2,12,2019,1,23,19,12
5331,2018,8,15,21,6,2018,8,16,16,6
5332,2018,10,3,23,24,2018,10,4,1,24
5333,2019,3,21,3,1,2019,3,21,22,1
5334,2018,10,3,7,43,2018,10,4,5,43
5335,2018,10,19,6,50,2018,10,19,20,50
5336,2019,7,6,6,31,2019,7,6,23,31
5337,2019,11,24,7,9,2019,11,25,1,9
5338,2018,4,24,2,25,2018,4,24,3,25
5339,2018,10,17,4,27,2018,10,17,10,27
5340,2019,1,15,14,24,2019,1,16,3,24
5341,2018,1,5,22,15,2018,1,6,10,15
5342,2018,12,13,3,33,2018,12,13,17,33
5343,2019,1,19,6,8,2019,1,19,15,8
5344,2018,4,8,11,38,2018,4,8,22,38
5345,2019,9,1,10,56,2019,9,1,15,56
5346,2018,9,3,12,30,2018,9,3,18,30
5347,2019,10,1,21,18,2019,10,2,8,18
5348,2019,8,18,4,0,2019,8,18,21,0
5349,2019,9,23,17,34,2019,9,24,14,34
5350,2019,1,13,11,41,2019,1,13,18,41
5351,2019,11,15,6,11,2019,11,15,19,11
5352,2019,7,21,9,39,2019,7,21,12,39
5353,2019,4,22,21,12,2019,4,23,1,12
5354,2019,2,19,2,32,2019,2,19,17,32
5355,2018,10,28,2,45,2018,10,29,1,45
5356,2019,12,13,6,48,2019,12,13,17,48
5357,2019,5,15,16,45,2019,5,15,20,45
5358,2019,4,30,1,49,2019,4,30,2,49
5359,2018,9,23,18,30,2018,9,24,12,30
5360,2019,6,11,12,51,2019,6,12,2,51
5361,2019,6,30,21,48,2019,7,1,5,48
5362,2018,12,18,2,13,2018,12,18,3,13
5363,2018,3,16,9,0,2018,3,17,5,0
5364,2018,6,6,22,50,2018,6,7,1,50
5365,2019,4,1,20,2,2019,4,2,7,2
5366,2018,10,29,7,54,2018,10,29,21,54
5367,2018,1,29,0,35,2018,1,29,4,35
5368,2019,10,11,13,44,2019,10,11,15,44
5369,2018,6,15,10,9,2018,6,16,6,9
5370,2018,5,15,13,17,2018,5,16,6,17
5371,2018,9,16,8,25,2018,9,16,21,25
5372,2018,8,16,12,35,2018,8,17,1,35
5373,2019,8,30,12,53,2019,8,30,16,53
5374,2018,4,19,2,21,2018,4,19,15,21
5375,2019,1,23,4,42,2019,1,23,16,42
5376,2018,11,27,16,38,2018,11,28,10,38
5377,2019,9,30,10,55,2019,9,30,18,55
5378,2019,9,22,12,40,2019,9,23,10,40
5379,2018,9,1,18,15,2018,9,2,13,15
5380,2019,7,29,7,51,2019,7,29,20,51
5381,2019,5,6,18,46,2019,5,7,6,46
5382,2018,4,20,17,50,2018,4,21,8,50
5383,2019,8,22,4,38,2019,8,22,6,38
5384,2018,3,18,23,21,2018,3,19,11,21
5385,2019,8,4,22,26,2019,8,5,4,26
5386,2019,6,26,4,12,2019,6,26,23,12
5387,2018,7,20,8,42,2018,7,20,9,42
5388,2019,12,14,11,27,2019,12,15,5,27
5389,2019,11,10,15,54,2019,11,11,3,54
5390,2018,10,2,19,6,2018,10,3,7,6
5391,2018,10,15,0,16,2018,10,15,19,16
5392,2018,3,8,12,54,2018,3,9,2,54
5393,2018,10,13,8,43,2018,10,13,13,43
5394,2018,8,6,13,52,2018,8,7,0,52
5395,2019,3,14,0,21,2019,3,14,17,21
5396,2019,12,14,21,26,2019,12,15,16,26
5397,2018,3,9,9,28,2018,3,9,11,28
5398,2018,9,5,21,40,2018,9,6,2,40
5399,2019,12,11,12,6,2019,12,11,20,6
5400,2018,4,30,16,17,2018,5,1,14,17
5401,2019,8,20,19,14,2019,8,21,11,14
5402,2019,8,18,1,52,2019,8,18,2,52
5403,2018,10,8,23,39,2018,10,9,9,39
5404,2018,11,21,9,19,2018,11,22,1,19
5405,2018,12,18,6,52,2018,12,18,9,52
5406,2018,7,2,19,53,2018,7,3,14,53
5407,2019,6,26,12,51,2019,6,27,10,51
5408,2018,2,20,0,35,2018,2,20,8,35
5409,2019,12,28,9,54,2019,12,28,21,54
5410,2018,10,11,15,54,2018,10,12,0,54
5411,2019,11,20,13,41,2019,11,21,6,41
5412,2019,12,5,7,17,2019,12,6,4,17
5413,2019,7,27,9,18,2019,7,27,23,18
5414,2019,11,1,19,41,2019,11,2,4,41
5415,2019,9,19,10,18,2019,9,19,13,18
5416,2019,3,15,15,54,2019,3,15,19,54
5417,2019,4,26,9,42,2019,4,26,23,42
5418,2018,7,18,7,28,2018,7,19,1,28
5419,2018,1,1,6,9,2018,1,2,1,9
5420,2018,3,7,4,41,2018,3,7,13,41
